,x1_lca,x2_lca,x3_lca,dx1_lca
258,-0.7142857142857143,1.0,1.0,-0.11428570747375488
259,0.1428571428571428,-0.7142857142857143,-0.7142857142857143,-0.02857143059372902
260,0.1428571428571428,0.7142857142857142,-1.0,-0.17142857611179352
261,-1.0,0.4285714285714284,-0.1428571428571429,0.3142857253551483
262,-0.1428571428571429,-0.7142857142857143,0.4285714285714284,-0.02857142686843872
263,-0.4285714285714286,0.7142857142857142,0.4285714285714284,-0.057142868638038635
264,-0.4285714285714286,-0.4285714285714286,-0.4285714285714286,0.17142857611179352
265,-1.0,0.1428571428571428,-0.7142857142857143,0.37142857909202576
266,0.1428571428571428,-0.1428571428571429,-0.1428571428571429,-0.02857143059372902
267,-0.7142857142857143,-0.7142857142857143,0.4285714285714284,0.20000001788139343
268,0.7142857142857142,0.4285714285714284,0.7142857142857142,-0.37142860889434814
269,0.1428571428571428,0.1428571428571428,-0.4285714285714286,-0.05714286118745804
270,-0.1428571428571429,-0.7142857142857143,-1.0,0.05714286118745804
271,0.1428571428571428,0.1428571428571428,-0.1428571428571429,-0.05714286118745804
272,-0.4285714285714286,0.7142857142857142,-0.1428571428571429,0.02857142686843872
273,-1.0,1.0,0.1428571428571428,0.17142856121063232
274,-0.7142857142857143,0.4285714285714284,-0.7142857142857143,0.20000001788139343
275,-0.1428571428571429,0.1428571428571428,0.7142857142857142,-0.11428571492433548
276,-1.0,0.4285714285714284,1.0,0.11428570747375488
277,-1.0,0.7142857142857142,1.0,0.05714285373687744
278,0.7142857142857142,-0.1428571428571429,0.7142857142857142,-0.2857142984867096
279,-0.4285714285714286,-1.0,-0.7142857142857143,0.17142857611179352
280,0.4285714285714284,1.0,-0.1428571428571429,-0.2857142984867096
281,0.1428571428571428,1.0,0.1428571428571428,-0.2571428716182709
282,1.0,-1.0,0.1428571428571428,-0.22857142984867096
283,0.7142857142857142,-0.7142857142857143,-1.0,-0.1428571492433548
284,0.4285714285714284,-1.0,-0.1428571428571429,-0.08571428805589676
285,1.0,-0.1428571428571429,-0.4285714285714286,-0.20000000298023224
286,0.7142857142857142,-1.0,0.7142857142857142,-0.2857142984867096
287,0.7142857142857142,-0.1428571428571429,1.0,-0.34285715222358704
288,0.4285714285714284,-0.4285714285714286,0.4285714285714284,-0.17142857611179352
289,-0.4285714285714286,-0.7142857142857143,0.1428571428571428,0.1428571492433548
290,0.1428571428571428,-1.0,1.0,-0.22857142984867096
291,-0.7142857142857143,0.4285714285714284,0.4285714285714284,0.11428572237491608
292,0.4285714285714284,-0.7142857142857143,0.1428571428571428,-0.11428572237491608
293,0.4285714285714284,-0.1428571428571429,0.7142857142857142,-0.22857144474983215
294,-1.0,0.4285714285714284,-0.4285714285714286,0.3142857253551483
295,-0.7142857142857143,0.4285714285714284,0.1428571428571428,0.17142857611179352
296,1.0,-0.1428571428571429,0.4285714285714284,-0.2857142984867096
297,0.7142857142857142,-1.0,-0.1428571428571429,-0.1428571492433548
298,0.4285714285714284,0.1428571428571428,-0.7142857142857143,-0.11428572237491608
299,0.7142857142857142,-0.4285714285714286,-1.0,-0.1428571492433548
300,0.4285714285714284,0.1428571428571428,0.4285714285714284,-0.20000001788139343
301,0.4285714285714284,-0.1428571428571429,-0.4285714285714286,-0.08571428805589676
302,-0.4285714285714286,0.4285714285714284,0.7142857142857142,-0.057142868638038635
303,0.1428571428571428,-0.4285714285714286,0.4285714285714284,-0.11428572237491608
304,-0.4285714285714286,0.4285714285714284,-0.7142857142857143,0.08571428805589676
305,0.4285714285714284,0.7142857142857142,-0.7142857142857143,-0.22857144474983215
306,0.4285714285714284,0.7142857142857142,-0.4285714285714286,-0.22857144474983215
307,1.0,-1.0,-0.7142857142857143,-0.20000000298023224
308,-0.1428571428571429,-1.0,-1.0,0.05714286118745804
309,0.7142857142857142,1.0,1.0,-0.5428571701049805
310,1.0,-0.4285714285714286,0.1428571428571428,-0.22857142984867096
311,1.0,1.0,-0.1428571428571429,-0.4000000059604645
312,1.0,0.1428571428571428,1.0,-0.4285714626312256
313,-0.1428571428571429,-0.7142857142857143,0.7142857142857142,-0.08571428805589676
314,-0.7142857142857143,1.0,0.4285714285714284,0.0
315,1.0,-0.7142857142857143,1.0,-0.4000000059604645
316,0.4285714285714284,0.1428571428571428,1.0,-0.3142857253551483
317,-0.1428571428571429,-1.0,0.4285714285714284,-0.02857142686843872
318,0.7142857142857142,-0.1428571428571429,-0.4285714285714286,-0.1428571492433548
319,-1.0,-0.4285714285714286,-0.7142857142857143,0.4000000059604645
320,-0.1428571428571429,0.4285714285714284,1.0,-0.22857144474983215
321,0.1428571428571428,-1.0,-0.4285714285714286,-0.02857143059372902
322,0.1428571428571428,1.0,1.0,-0.4285714328289032
323,-0.1428571428571429,0.1428571428571428,-1.0,0.02857143059372902
324,1.0,-0.4285714285714286,1.0,-0.4000000059604645
325,-0.1428571428571429,-0.4285714285714286,-1.0,0.05714286118745804
326,-0.4285714285714286,0.4285714285714284,0.1428571428571428,0.05714285373687744
327,0.4285714285714284,0.4285714285714284,-1.0,-0.17142857611179352
328,-0.7142857142857143,-0.7142857142857143,-0.4285714285714286,0.2857142984867096
329,0.1428571428571428,1.0,-1.0,-0.22857142984867096
330,-0.1428571428571429,0.4285714285714284,0.1428571428571428,-0.05714286118745804
331,1.0,0.7142857142857142,1.0,-0.5428571701049805
332,-1.0,-0.4285714285714286,-0.1428571428571429,0.4000000059604645
333,-0.4285714285714286,-0.4285714285714286,-0.7142857142857143,0.17142857611179352
334,1.0,-1.0,-0.1428571428571429,-0.20000000298023224
335,1.0,0.1428571428571428,-0.1428571428571429,-0.22857142984867096
336,0.4285714285714284,-0.1428571428571429,0.4285714285714284,-0.17142857611179352
337,1.0,1.0,-0.4285714285714286,-0.4000000059604645
338,-0.7142857142857143,-1.0,-1.0,0.2857142984867096
339,0.4285714285714284,0.4285714285714284,0.7142857142857142,-0.3142857253551483
340,-1.0,-1.0,-0.4285714285714286,0.4000000059604645
341,-1.0,1.0,0.7142857142857142,0.05714285373687744
342,1.0,-0.7142857142857143,-1.0,-0.20000000298023224
343,0.7142857142857142,-1.0,1.0,-0.34285715222358704
344,0.7142857142857142,0.4285714285714284,-0.1428571428571429,-0.22857144474983215
345,-1.0,-0.1428571428571429,0.7142857142857142,0.2571428418159485
346,0.7142857142857142,-0.4285714285714286,-0.7142857142857143,-0.1428571492433548
347,0.1428571428571428,-0.1428571428571429,0.4285714285714284,-0.11428572237491608
348,-0.1428571428571429,-0.1428571428571429,-0.4285714285714286,0.05714286118745804
349,0.7142857142857142,-0.4285714285714286,0.4285714285714284,-0.22857144474983215
350,-1.0,-0.4285714285714286,-0.4285714285714286,0.4000000059604645
351,0.4285714285714284,-0.1428571428571429,-1.0,-0.08571428805589676
352,0.4285714285714284,-1.0,1.0,-0.2857142984867096
353,0.4285714285714284,-0.4285714285714286,0.7142857142857142,-0.22857144474983215
354,-0.7142857142857143,-0.4285714285714286,-0.4285714285714286,0.2857142984867096
355,-0.1428571428571429,-0.1428571428571429,-1.0,0.05714286118745804
356,-1.0,0.1428571428571428,-1.0,0.37142857909202576
357,-1.0,-0.4285714285714286,0.7142857142857142,0.2571428418159485
358,-0.4285714285714286,0.7142857142857142,-1.0,0.02857142686843872
359,0.1428571428571428,1.0,0.4285714285714284,-0.3142857253551483
360,-0.4285714285714286,-0.7142857142857143,-0.4285714285714286,0.17142857611179352
361,1.0,-0.4285714285714286,0.4285714285714284,-0.2857142984867096
362,-0.4285714285714286,1.0,-0.4285714285714286,-0.02857142686843872
363,0.7142857142857142,-0.7142857142857143,-0.1428571428571429,-0.1428571492433548
364,0.1428571428571428,-0.4285714285714286,-0.7142857142857143,-0.02857143059372902
365,-0.1428571428571429,0.7142857142857142,0.4285714285714284,-0.1714285910129547
366,0.1428571428571428,-0.1428571428571429,-0.4285714285714286,-0.02857143059372902
367,-0.4285714285714286,0.1428571428571428,0.4285714285714284,0.05714285373687744
368,-1.0,-0.7142857142857143,0.4285714285714284,0.3142857253551483
369,0.7142857142857142,0.1428571428571428,0.7142857142857142,-0.3142857253551483
370,1.0,-0.7142857142857143,0.7142857142857142,-0.34285715222358704
371,-0.7142857142857143,-0.7142857142857143,1.0,0.08571429550647736
372,0.1428571428571428,0.4285714285714284,0.1428571428571428,-0.1428571492433548
373,-0.1428571428571429,-0.7142857142857143,0.1428571428571428,0.02857143059372902
374,-0.7142857142857143,-0.4285714285714286,1.0,0.08571429550647736
375,0.4285714285714284,1.0,0.7142857142857142,-0.4285714328289032
376,-0.4285714285714286,-1.0,0.1428571428571428,0.1428571492433548
377,0.1428571428571428,-0.7142857142857143,-0.4285714285714286,-0.02857143059372902
378,-0.1428571428571429,-1.0,0.1428571428571428,0.02857143059372902
379,0.1428571428571428,0.7142857142857142,-0.4285714285714286,-0.17142857611179352
380,-0.7142857142857143,0.1428571428571428,0.1428571428571428,0.22857144474983215
381,0.4285714285714284,-1.0,0.7142857142857142,-0.22857144474983215
382,-0.4285714285714286,1.0,1.0,-0.22857142984867096
383,-0.7142857142857143,-0.1428571428571429,1.0,0.08571429550647736
384,0.1428571428571428,0.4285714285714284,0.4285714285714284,-0.20000000298023224
385,-0.1428571428571429,0.4285714285714284,-1.0,-0.02857142686843872
386,-0.7142857142857143,0.7142857142857142,0.1428571428571428,0.11428572237491608
387,1.0,-0.7142857142857143,-0.7142857142857143,-0.20000000298023224
388,-1.0,-0.1428571428571429,0.4285714285714284,0.3142857253551483
389,0.1428571428571428,0.1428571428571428,-1.0,-0.05714286118745804
390,-1.0,-1.0,0.1428571428571428,0.37142857909202576
391,0.4285714285714284,-0.7142857142857143,-0.7142857142857143,-0.08571428805589676
392,-1.0,1.0,0.4285714285714284,0.11428570747375488
393,-0.4285714285714286,0.4285714285714284,-0.4285714285714286,0.08571428805589676
394,-0.7142857142857143,0.4285714285714284,1.0,0.0
395,0.4285714285714284,-0.7142857142857143,0.4285714285714284,-0.17142857611179352
396,-1.0,-0.7142857142857143,0.7142857142857142,0.2571428418159485
397,-0.1428571428571429,-0.4285714285714286,1.0,-0.1428571343421936
398,-0.7142857142857143,0.1428571428571428,0.7142857142857142,0.11428572237491608
399,-0.4285714285714286,1.0,-1.0,-0.02857142686843872
400,-0.4285714285714286,-0.1428571428571429,0.4285714285714284,0.08571428805589676
401,1.0,1.0,-1.0,-0.4000000059604645
402,-1.0,1.0,-0.4285714285714286,0.20000000298023224
403,-0.1428571428571429,-0.4285714285714286,-0.1428571428571429,0.05714286118745804
404,-0.4285714285714286,-0.1428571428571429,0.7142857142857142,0.02857142686843872
405,0.4285714285714284,-1.0,-0.4285714285714286,-0.08571428805589676
406,0.1428571428571428,-0.4285714285714286,-0.4285714285714286,-0.02857143059372902
407,-0.4285714285714286,-0.4285714285714286,0.1428571428571428,0.1428571492433548
408,0.1428571428571428,0.4285714285714284,-0.7142857142857143,-0.11428572237491608
409,0.1428571428571428,1.0,-0.1428571428571429,-0.22857142984867096
410,1.0,-0.7142857142857143,0.1428571428571428,-0.22857142984867096
411,0.7142857142857142,-0.4285714285714286,0.1428571428571428,-0.17142857611179352
412,0.7142857142857142,0.7142857142857142,0.7142857142857142,-0.4285714626312256
413,-0.7142857142857143,0.7142857142857142,-0.1428571428571429,0.1428571492433548
414,-0.4285714285714286,-1.0,1.0,-0.02857142686843872
415,0.1428571428571428,-1.0,0.4285714285714284,-0.11428572237491608
416,1.0,1.0,0.4285714285714284,-0.485714316368103
417,0.1428571428571428,1.0,-0.7142857142857143,-0.22857142984867096
418,-0.7142857142857143,0.1428571428571428,1.0,0.05714285373687744
419,-1.0,0.1428571428571428,-0.1428571428571429,0.37142857909202576
420,0.4285714285714284,0.4285714285714284,0.1428571428571428,-0.20000001788139343
421,-0.1428571428571429,0.1428571428571428,0.4285714285714284,-0.05714286118745804
422,-0.1428571428571429,0.1428571428571428,1.0,-0.1714285910129547
423,0.7142857142857142,0.7142857142857142,1.0,-0.485714316368103
424,0.7142857142857142,-0.7142857142857143,0.4285714285714284,-0.22857144474983215
425,1.0,1.0,0.1428571428571428,-0.4285714626312256
426,-0.7142857142857143,0.4285714285714284,-0.4285714285714286,0.20000001788139343
427,-0.7142857142857143,1.0,0.1428571428571428,0.05714285373687744
428,-0.7142857142857143,-1.0,0.4285714285714284,0.20000001788139343
429,-0.1428571428571429,0.7142857142857142,1.0,-0.2857142984867096
430,-0.1428571428571429,0.7142857142857142,0.1428571428571428,-0.11428571492433548
431,-0.7142857142857143,0.7142857142857142,-0.7142857142857143,0.1428571492433548
432,-1.0,-0.1428571428571429,1.0,0.20000000298023224
433,0.4285714285714284,-0.4285714285714286,0.1428571428571428,-0.11428572237491608
434,0.1428571428571428,-0.1428571428571429,-0.7142857142857143,-0.02857143059372902
435,0.1428571428571428,0.7142857142857142,0.4285714285714284,-0.2571428716182709
436,0.1428571428571428,0.7142857142857142,0.7142857142857142,-0.3142857253551483
437,-0.7142857142857143,-1.0,0.1428571428571428,0.2571428716182709
438,-0.4285714285714286,0.1428571428571428,-0.4285714285714286,0.1428571492433548
439,-0.4285714285714286,-0.4285714285714286,1.0,-0.02857142686843872
440,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,0.05714286118745804
441,1.0,1.0,1.0,-0.6000000238418579
442,0.4285714285714284,-0.1428571428571429,-0.1428571428571429,-0.08571428805589676
443,-1.0,-0.4285714285714286,-1.0,0.4000000059604645
444,0.4285714285714284,0.1428571428571428,-0.4285714285714286,-0.11428572237491608
445,0.4285714285714284,0.7142857142857142,-0.1428571428571429,-0.22857144474983215
446,-1.0,-0.7142857142857143,-0.7142857142857143,0.4000000059604645
447,-0.4285714285714286,-0.4285714285714286,0.4285714285714284,0.08571428805589676
448,-0.4285714285714286,-0.1428571428571429,-1.0,0.17142857611179352
449,-0.7142857142857143,0.1428571428571428,-0.4285714285714286,0.2571428716182709
450,0.7142857142857142,0.4285714285714284,1.0,-0.4285714626312256
451,-0.1428571428571429,-0.1428571428571429,0.7142857142857142,-0.08571428805589676
452,0.7142857142857142,0.4285714285714284,0.1428571428571428,-0.2571428716182709
453,1.0,-1.0,-1.0,-0.20000000298023224
454,-0.1428571428571429,0.1428571428571428,-0.4285714285714286,0.02857143059372902
455,-0.4285714285714286,-0.7142857142857143,0.7142857142857142,0.02857142686843872
456,-0.7142857142857143,-1.0,0.7142857142857142,0.1428571492433548
457,0.1428571428571428,0.4285714285714284,0.7142857142857142,-0.2571428716182709
458,-0.1428571428571429,-0.7142857142857143,-0.7142857142857143,0.05714286118745804
459,0.4285714285714284,1.0,0.4285714285714284,-0.37142857909202576
460,-0.1428571428571429,1.0,0.4285714285714284,-0.22857144474983215
461,1.0,0.1428571428571428,0.7142857142857142,-0.37142857909202576
462,0.7142857142857142,-1.0,-0.7142857142857143,-0.1428571492433548
463,1.0,0.4285714285714284,-0.4285714285714286,-0.2857142984867096
464,-1.0,-0.1428571428571429,-0.7142857142857143,0.4000000059604645
465,0.7142857142857142,0.7142857142857142,-0.1428571428571429,-0.2857142984867096
466,-0.7142857142857143,-0.1428571428571429,-0.7142857142857143,0.2857142984867096
467,-0.1428571428571429,-0.4285714285714286,0.1428571428571428,0.02857143059372902
468,-0.1428571428571429,1.0,-0.1428571428571429,-0.1428571343421936
469,0.4285714285714284,-0.4285714285714286,1.0,-0.2857142984867096
470,-0.1428571428571429,0.1428571428571428,0.1428571428571428,0.0
471,-0.4285714285714286,-0.7142857142857143,-0.1428571428571429,0.17142857611179352
472,-0.7142857142857143,-0.4285714285714286,0.4285714285714284,0.20000001788139343
473,0.1428571428571428,-0.7142857142857143,1.0,-0.22857142984867096
474,1.0,-0.4285714285714286,0.7142857142857142,-0.34285715222358704
475,-1.0,0.7142857142857142,0.4285714285714284,0.17142856121063232
476,-1.0,0.1428571428571428,0.4285714285714284,0.2857142686843872
477,-1.0,0.1428571428571428,0.7142857142857142,0.22857142984867096
478,-1.0,-0.1428571428571429,0.1428571428571428,0.37142857909202576
479,0.1428571428571428,0.4285714285714284,-0.4285714285714286,-0.11428572237491608
480,0.1428571428571428,0.4285714285714284,-0.1428571428571429,-0.11428572237491608
481,0.1428571428571428,0.1428571428571428,1.0,-0.2571428716182709
482,0.1428571428571428,0.4285714285714284,1.0,-0.3142857253551483
483,-0.4285714285714286,0.4285714285714284,-0.1428571428571429,0.08571428805589676
484,0.4285714285714284,0.4285714285714284,-0.7142857142857143,-0.17142857611179352
485,-0.1428571428571429,0.7142857142857142,-0.4285714285714286,-0.08571428805589676
486,-1.0,-0.7142857142857143,1.0,0.20000000298023224
487,1.0,-0.4285714285714286,-1.0,-0.20000000298023224
488,0.4285714285714284,0.4285714285714284,-0.1428571428571429,-0.17142857611179352
489,0.4285714285714284,0.7142857142857142,0.1428571428571428,-0.2571428716182709
490,-0.1428571428571429,0.1428571428571428,-0.1428571428571429,0.02857143059372902
491,0.7142857142857142,0.4285714285714284,-0.4285714285714286,-0.22857144474983215
492,-0.4285714285714286,-0.7142857142857143,-1.0,0.17142857611179352
493,-0.7142857142857143,0.7142857142857142,0.7142857142857142,0.0
494,-0.7142857142857143,-0.4285714285714286,0.1428571428571428,0.2571428716182709
495,-0.4285714285714286,-0.1428571428571429,-0.1428571428571429,0.17142857611179352
496,-0.4285714285714286,0.1428571428571428,-1.0,0.1428571492433548
497,-0.1428571428571429,0.4285714285714284,0.4285714285714284,-0.11428571492433548
498,-0.4285714285714286,1.0,0.7142857142857142,-0.17142857611179352
499,-0.7142857142857143,-0.4285714285714286,0.7142857142857142,0.1428571492433548
500,-0.1428571428571429,-0.1428571428571429,0.4285714285714284,-0.02857142686843872
501,-0.4285714285714286,0.7142857142857142,0.1428571428571428,0.0
502,-1.0,-1.0,0.7142857142857142,0.2571428418159485
503,-0.7142857142857143,-0.4285714285714286,-0.1428571428571429,0.2857142984867096
504,-0.4285714285714286,-0.1428571428571429,-0.7142857142857143,0.17142857611179352
505,-0.4285714285714286,0.7142857142857142,-0.7142857142857143,0.02857142686843872
506,-1.0,-0.4285714285714286,0.1428571428571428,0.37142857909202576
507,-1.0,-1.0,-0.1428571428571429,0.4000000059604645
508,-0.7142857142857143,-0.1428571428571429,0.1428571428571428,0.2571428716182709
509,0.4285714285714284,-0.4285714285714286,-1.0,-0.08571428805589676
510,0.1428571428571428,-1.0,-0.1428571428571429,-0.02857143059372902
511,0.1428571428571428,0.7142857142857142,1.0,-0.37142857909202576
